title,company,location,salary,skills,url,skills_normalized
Supervisor Gudang,Palm Stays Residence,Batu Ampar,Rp 4 jt,,https://glints.com/id/opportunities/jobs/supervisor-gudang/26c8a2f7-ba1e-4d42-9156-13ad605f64e7?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT. COCO AGER INDONESIA,Plumbon,"Rp 2,9 jt-3,5 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/d0d80d46-7db3-4d21-9d00-54b539e95c11?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala gudang,PT Arena Hormon Indonusa,Kutawaringin,"Rp 3,5 jt-4 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/a3cf31aa-9ba1-4731-93f1-b8e9ab60adbc?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala gudang,beauthinc,Colomadu,Rp 3 jt-4 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/5c940597-4041-40ef-ab88-bfb5016bf8b4?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Supervisor Gudang,Aright Marketing,Kelapa Gading,Rp 5 jt-6 jt,,https://glints.com/id/opportunities/jobs/supervisor-gudang/458573a8-6039-458d-8ab4-8b62e25997ce?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Supervisor Gudang,PT Manusia Takdir Langit (MATALA),Kosambi,"Rp 5,6 jt-6 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/6f373c35-2389-4594-8eae-0879e428b2bf?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Supervisor Gudang,PT Mitra Lestari Sejati,Jatiluhur,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/supervisor-gudang/45bb6153-d3d1-424a-b7f6-01cc56e0239f?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,CV Langgeng sukses berkah,Kartasura,"Rp 2,5 jt-3 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/6026e620-cc70-494b-a564-cc9899720081?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Supervisor Gudang,CV Indo Naga Food,Gatak,"Rp 2,7 jt-3 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/f8e97e76-8bbb-47be-8c23-cbc019345384?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT. Indodispense Lem Teknologi,Suko Manunggal,"Rp 3 jt-3,5 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/337dc2b9-443e-4761-a7c8-d4c4e2f44831?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT KARYA BINA NUSANTARA,Ngaliyan,"Rp 3,8 jt-4 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/fea293a9-a95a-4bd8-aafc-186b1e4d0a75?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT. Berdikari Inti Gemilang,Cengkareng,Rp 5 jt-6 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/900390db-2fde-4534-b208-5ac62cfc78e8?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala gudang,Bike N Bike,Kosambi,Rp 3 jt-5 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/e7eb520d-1755-4bb4-88a2-6135f30764e0?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT Puri Pangan Utama,Denpasar Selatan,"Rp 3,5 jt-5 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/e58ecda0-8726-4cdc-98ef-6967d105b3f1?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
KEPALA GUDANG,HARI SPECIALIST SPAREPART,Medan Kota,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/kepala-gudang/30a0869e-1ab9-4724-991a-d437371715b1?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Supervisor Gudang,Cv Sukses Jaya Abadi,Wonoasri,"Rp 2,6 jt-4 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/350287b3-37f3-4909-9e3a-eafb2f73504e?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Manajer Gudang,Yoohoo Cafe,Dukuh Pakis,Rp 3 jt-4 jt,,https://glints.com/id/opportunities/jobs/manajer-gudang/c62be824-2525-48de-92e6-42f53d0f9234?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,Star Parts Motor,Cihideung,Rp 4 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/07cde002-81bf-4a1f-9e33-9c90d7b70cb8?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Supervisor Gudang,Bima Bearing,Sawahan,Rp 2 jt-4 jt,,https://glints.com/id/opportunities/jobs/supervisor-gudang/841899ab-172f-4dc5-8680-b47c88081867?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Supervisor Gudang,Kaos Polos Mania,Cengkareng,Rp 4 jt-5 jt,,https://glints.com/id/opportunities/jobs/supervisor-gudang/8f79d6e0-7e36-42f2-8d60-17a09184f60c?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT. LAGAS JAYA NUSANTARA,Gianyar,Rp 4 jt-5 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/7e74e082-fae3-4a79-9d4f-8d3698e5dcf6?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT Wahana Mekar Lestari,Gondangrejo,"Rp 2,5 jt-2,7 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/3faa870e-1c00-4002-b4f8-bc69b9d2197f?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Staf Gudang,PT HM Prasaja,Sukolilo,"Rp 1,5 jt-2,1 jt",,https://glints.com/id/opportunities/jobs/staf-gudang/0438ee68-357b-46ae-87d2-a94d3e6010ee?utm_referrer=explore&traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT. MITRA ANDALAN GLOBALINDO,Muara Ancalong,Rp 5 jt-7 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/af187598-10a2-4554-ac2a-b4803014beca?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT Sumber Laris Internasional,Cipondoh,Rp 4 jt-5 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/4fef39b7-cbcb-49cd-97e5-e8bad24b3e95?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT AMANAH MULIA GLOBAL PERKASA,Ngamprah,"Rp 3,9 jt-4 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/ef5f8a10-6b92-4c26-917c-c556382acff4?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT Herbivor Satu Nusa - Jawa Barat,Kota Baru,"Rp 4 jt-4,5 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/b3724f00-5b8e-4667-baba-d68634e7770b?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,Palm Stays Residence,Batu Ampar,Rp 4 jt,,https://glints.com/id/opportunities/jobs/supervisor-gudang/26c8a2f7-ba1e-4d42-9156-13ad605f64e7?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT. COCO AGER INDONESIA,Plumbon,"Rp 2,9 jt-3,5 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/d0d80d46-7db3-4d21-9d00-54b539e95c11?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,PT Cahaya Fortuna Sejati,Banyudono,"Rp 4,2 jt-6 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/90565f3f-d156-427d-adaf-6311e96d6550?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT. Wiselie Indonesia,Dayeuhkolot,Rp 3 jt-4 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/35be50c9-7ce1-43a4-bb33-6de2dc8ba6ee?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala gudang,beauthinc,Colomadu,Rp 3 jt-4 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/5c940597-4041-40ef-ab88-bfb5016bf8b4?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,Aright Marketing,Kelapa Gading,Rp 5 jt-6 jt,,https://glints.com/id/opportunities/jobs/supervisor-gudang/458573a8-6039-458d-8ab4-8b62e25997ce?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,PT Manusia Takdir Langit (MATALA),Kosambi,"Rp 5,6 jt-6 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/6f373c35-2389-4594-8eae-0879e428b2bf?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
kepala gudang,Berdikari Poultry,Gunung Sindur,Rp 2 jt-3 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/60b9dcde-fb5a-41a0-815f-03bf0a3fa7a8?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,PT Mitra Lestari Sejati,Jatiluhur,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/supervisor-gudang/45bb6153-d3d1-424a-b7f6-01cc56e0239f?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala gudang,PT Arena Hormon Indonusa,Kutawaringin,"Rp 3,5 jt-4 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/a3cf31aa-9ba1-4731-93f1-b8e9ab60adbc?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,Cv Sukses Jaya Abadi,Wonoasri,"Rp 2,6 jt-4 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/350287b3-37f3-4909-9e3a-eafb2f73504e?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,CV Langgeng sukses berkah,Kartasura,"Rp 2,5 jt-3 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/6026e620-cc70-494b-a564-cc9899720081?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,CV Indo Naga Food,Gatak,"Rp 2,7 jt-3 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/f8e97e76-8bbb-47be-8c23-cbc019345384?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,Kaos Polos Mania,Cengkareng,Rp 4 jt-5 jt,,https://glints.com/id/opportunities/jobs/supervisor-gudang/8f79d6e0-7e36-42f2-8d60-17a09184f60c?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT. Indodispense Lem Teknologi,Suko Manunggal,"Rp 3 jt-3,5 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/337dc2b9-443e-4761-a7c8-d4c4e2f44831?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT Wahana Mekar Lestari,Gondangrejo,"Rp 2,5 jt-2,7 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/3faa870e-1c00-4002-b4f8-bc69b9d2197f?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT KARYA BINA NUSANTARA,Ngaliyan,"Rp 3,8 jt-4 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/fea293a9-a95a-4bd8-aafc-186b1e4d0a75?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT. Berdikari Inti Gemilang,Cengkareng,Rp 5 jt-6 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/900390db-2fde-4534-b208-5ac62cfc78e8?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
kepala gudang,sarana multi wire,Kandat,Rp 5 jt-6 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/944afe46-e469-4066-9e20-6219ab49b2f5?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
KEPALA GUDANG,PT Kemilau Indah Plasindo,Kebakkramat,"Rp 2,5 jt-8 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/a90584b3-d98c-46d0-937e-1fb27b1416e3?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala gudang,Bike N Bike,Kosambi,Rp 3 jt-5 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/e7eb520d-1755-4bb4-88a2-6135f30764e0?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT Saerah Surya Perkasa Jember,Ambulu,"Rp 2,5 jt-3 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/193db0ae-985d-467e-bc1c-63d5b15eb8ca?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT Puri Pangan Utama,Denpasar Selatan,"Rp 3,5 jt-5 jt",,https://glints.com/id/opportunities/jobs/kepala-gudang/e58ecda0-8726-4cdc-98ef-6967d105b3f1?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
kepala gudang,Es Teh Wawawa,Ngemplak,Rp 2 jt-3 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/b8c672c9-cad7-46e6-8522-6e1e09b9c07d?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
KEPALA GUDANG,HARI SPECIALIST SPAREPART,Medan Kota,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/kepala-gudang/30a0869e-1ab9-4724-991a-d437371715b1?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Supervisor Gudang,Mitra10 Bali,Denpasar Barat,"Rp 4,6 jt-4,6 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/46f05ebf-53d2-4573-9762-4a0dc15aed32?utm_referrer=explore&traceInfo=2dffdb5054768a9bc0d50ab746df4cea,
Kepala Gudang,PT. MITRA ANDALAN GLOBALINDO,Muara Ancalong,Rp 5 jt-7 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/af187598-10a2-4554-ac2a-b4803014beca?traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT Sumber Laris Internasional,Cipondoh,Rp 4 jt-5 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/4fef39b7-cbcb-49cd-97e5-e8bad24b3e95?traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Supervisor Gudang,PT Cahaya Fortuna Sejati,Banyudono,"Rp 4,2 jt-6 jt",,https://glints.com/id/opportunities/jobs/supervisor-gudang/90565f3f-d156-427d-adaf-6311e96d6550?traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Kepala Gudang,PT. Wiselie Indonesia,Dayeuhkolot,Rp 3 jt-4 jt,,https://glints.com/id/opportunities/jobs/kepala-gudang/35be50c9-7ce1-43a4-bb33-6de2dc8ba6ee?traceInfo=ba4ebd59-e70e-4bfd-b7d4-d9ee3786a2be,
Operational Manager,Ezeelink Indonesia,Gambir,"Rp 9,5 jt-10 jt",,https://glints.com/id/opportunities/jobs/operational-manager/60be83e3-ca78-4e5c-bfd9-1e2ce62daace?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,PT. Dillenger and Conquest Partners,Kuta Utara,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/manager-operasional/a026a91f-e53f-401c-8779-7f5b30be3a15?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational Manager,PT Qwords Company International,Sukajadi,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/operational-manager/f6b0da15-638a-4ade-b1eb-a10d58a3f3f5?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational Manager,PT. Tirta Oasis Perkasa,Badas,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/operational-manager/9da63f4f-964a-403d-a780-b613c16338c2?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operation Manager,Geekhunter,Banyuresmi,Rp 15 jt-18 jt,,https://glints.com/id/opportunities/jobs/operation-manager/171cce1a-4f41-4c09-8153-af02244b2cae?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manajer Operasional,Cleave Coffee & Roastery,Cilandak,Rp 7 jt-8 jt,,https://glints.com/id/opportunities/jobs/manajer-operasional/9473d970-eb57-49d0-a1d2-1279c7d298a5?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,Oma Opa Cakery,Kapanewon Ngaglik,"Rp 3,7 jt-4 jt",,https://glints.com/id/opportunities/jobs/manager-operasional/64951b00-ab40-4e16-9143-17439bd4c46d?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
OPERATIONAL MANAGER,Pt Multirasa Citra Prima (maystar Restaurant),Penjaringan,Rp 15 jt-20 jt,,https://glints.com/id/opportunities/jobs/operational-manager/d6f8181a-2020-44d1-a937-5912bdddd191?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,CV Kembang Merah Sukses,Gedangan,Rp 4 jt-6 jt,,https://glints.com/id/opportunities/jobs/manager-operasional/cdd177ac-35fc-4024-a51a-03ca628e7da3?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,PT. Washteria Laundry Systems Indonesia,Kelapa Dua,"Rp 5,9 jt-6,5 jt",,https://glints.com/id/opportunities/jobs/manager-operasional/89a5d26d-ceb2-44c8-82d0-a0d1eb33485e?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,Haloomina7,Jebres,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/manager-operasional/f14eeeb3-e27a-4208-9453-58ef56f351e2?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational Manager,ONNI House,Sawahan,Rp 10 jt-13 jt,,https://glints.com/id/opportunities/jobs/operational-manager/b185021b-597d-4cf2-98f7-ed7277855de0?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational Spv,PT Mitra Cahaya Inovasi,Grogol Petamburan,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/operational-spv/69cb671d-5e65-42ac-affd-b41fd7796262?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational Manager,ONNI House,Grogol Petamburan,Rp 8 jt-12 jt,,https://glints.com/id/opportunities/jobs/operational-manager/d6fe6d7e-7f2b-4fa6-8c33-0a2052f780e3?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational Manager,GELORA SPORT INDONESIA,Mampang Prapatan,Rp 5 jt-15 jt,,https://glints.com/id/opportunities/jobs/operational-manager/b1cc5782-010f-43c2-9a7f-801fc010b42d?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational manager,Fays Hospitality,Ubud,Rp 8 jt-10 jt,,https://glints.com/id/opportunities/jobs/operational-manager/1ed7f0c1-d757-464a-a197-3d5b051b8004?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operation Manager,Tapal Market,Sumur Bandung,"Rp 6,5 jt-7,5 jt",,https://glints.com/id/opportunities/jobs/operation-manager/779b61f1-9828-41e7-abf6-ed83727d8104?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Supervisor Operasional,Physiorehab Clinic,Penjaringan,Rp 7 jt-8 jt,,https://glints.com/id/opportunities/jobs/supervisor-operasional/f0a5e327-5b49-4e5c-8b4e-54fd1ca1a7cd?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,Kenes Bakery & Resto,Kapanewon Mlati,"Rp 3 jt-3,5 jt",,https://glints.com/id/opportunities/jobs/manager-operasional/ed6049dc-551d-421f-b1ad-e6b84d74320f?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operation Manager,Mula Patisserie,Batam Kota,"Rp 5 jt-6,5 jt",,https://glints.com/id/opportunities/jobs/operation-manager/b0d08da0-d995-49ff-8993-efd38d63b653?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational Manager,Magal Group Indonesia,Kebon Jeruk,Rp 11 jt-15 jt,,https://glints.com/id/opportunities/jobs/operational-manager/3ddff26b-bd9d-4eca-ab6c-fa8e354ea87f?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Head Operasional,PT Wahana Harta Nusantara,Tambora,Rp 7 jt-10 jt,,https://glints.com/id/opportunities/jobs/head-operasional/dc9082ba-8932-4be4-8b7b-339c6238bfce?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,Alva Mitra,Tanah Sareal,Rp 6 jt-8 jt,,https://glints.com/id/opportunities/jobs/manager-operasional/5e3c7d11-a812-44f2-a6d1-67db7c9baaf4?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operation Supervisor,PT Anda Kenyang Kami Senang,Gadingrejo,Rp 2 jt-3 jt,,https://glints.com/id/opportunities/jobs/operation-supervisor/870ec210-016d-4677-8b36-d81d0175fb12?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,BAKING EMPIRE,Setu,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/manager-operasional/bce97282-7e73-4f95-a65c-05d1a9e4d147?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operation Manager,MARU BAKE HOUSE,Batam Kota,"Rp 5 jt-6,5 jt",,https://glints.com/id/opportunities/jobs/operation-manager/747c54c7-a40f-4adb-a9e7-2013f48c7d05?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operation Manager,Superteam Consultant,Sukajadi,Rp 8 jt-12 jt,,https://glints.com/id/opportunities/jobs/operation-manager/ca26e292-3211-41ad-9411-295e1957f826?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Manager Operasional,Dimsum Mbludak,Balaraja,Rp 6 jt-10 jt,,https://glints.com/id/opportunities/jobs/manager-operasional/3ec76d9b-1334-4522-8940-ac117cf7b83e?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operation Manager,Mula Cafe Medan,Medan Barat,"Rp 5 jt-5,5 jt",,https://glints.com/id/opportunities/jobs/operation-manager/ff2a2d23-37bc-4a51-8550-cabd99e30662?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Supervisor Operasional,PT Catur Sukses Internasional,Sukaraja,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/supervisor-operasional/1475ee56-488b-4999-ab21-18009fa5a940?utm_referrer=explore&traceInfo=d95d7871-f521-4626-84e2-966b7a05e4af,
Operational Manager,Ezeelink Indonesia,Gambir,"Rp 9,5 jt-10 jt",,https://glints.com/id/opportunities/jobs/operational-manager/60be83e3-ca78-4e5c-bfd9-1e2ce62daace?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Manager Operasional,PT. Dillenger and Conquest Partners,Kuta Utara,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/manager-operasional/a026a91f-e53f-401c-8779-7f5b30be3a15?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Operational Manager,PT Qwords Company International,Sukajadi,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/operational-manager/f6b0da15-638a-4ade-b1eb-a10d58a3f3f5?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Operational Manager,PT. Tirta Oasis Perkasa,Badas,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/operational-manager/9da63f4f-964a-403d-a780-b613c16338c2?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Manager Operasional,Oma Opa Cakery,Kapanewon Ngaglik,"Rp 3,7 jt-4 jt",,https://glints.com/id/opportunities/jobs/manager-operasional/64951b00-ab40-4e16-9143-17439bd4c46d?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
OPERATIONAL MANAGER,Pt Multirasa Citra Prima (maystar Restaurant),Penjaringan,Rp 15 jt-20 jt,,https://glints.com/id/opportunities/jobs/operational-manager/d6f8181a-2020-44d1-a937-5912bdddd191?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Operation Manager,Geekhunter,Banyuresmi,Rp 15 jt-18 jt,,https://glints.com/id/opportunities/jobs/operation-manager/171cce1a-4f41-4c09-8153-af02244b2cae?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Manajer Operasional,Cleave Coffee & Roastery,Cilandak,Rp 7 jt-8 jt,,https://glints.com/id/opportunities/jobs/manajer-operasional/9473d970-eb57-49d0-a1d2-1279c7d298a5?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Manager Operasional,CV Kembang Merah Sukses,Gedangan,Rp 4 jt-6 jt,,https://glints.com/id/opportunities/jobs/manager-operasional/cdd177ac-35fc-4024-a51a-03ca628e7da3?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Manager Operasional,Haloomina7,Jebres,Tidak Ditampilkan,,https://glints.com/id/opportunities/jobs/manager-operasional/f14eeeb3-e27a-4208-9453-58ef56f351e2?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Operational Manager,ONNI House,Sawahan,Rp 10 jt-13 jt,,https://glints.com/id/opportunities/jobs/operational-manager/b185021b-597d-4cf2-98f7-ed7277855de0?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
Manager Operasional,PT. Washteria Laundry Systems Indonesia,Kelapa Dua,"Rp 5,9 jt-6,5 jt",,https://glints.com/id/opportunities/jobs/manager-operasional/89a5d26d-ceb2-44c8-82d0-a0d1eb33485e?utm_referrer=explore&traceInfo=a6967a0279b24fd52f0caa1a28632ddf,
